,Unnamed: 0,LONGITUDE,LATITUDE,SPD,LEN,ACC,VOL,F85th,LOCAL,F50th,Precip,Air max,min,obs,year,month,day,hour,Accident
905,1122,37.310359399999996,-122.0135873,35,5100.0,35.0,17650.0,39.0,0,36.0,0.02,73,53,63.0,2015.0,10.0,21.0,23.0,0
906,659,-121.93703870000002,37.32335368,30,2075.0,8.0,6100.0,34.5,0,31.0,0.16,56,41,48.5,2016.0,12.0,21.0,6.0,1
907,699,-121.84766699999999,37.30796347,30,3900.0,23.0,6250.0,32.5,0,29.5,0.12,63,47,55.0,2017.0,3.0,5.0,18.0,1
908,885,37.279762299999994,-121.67803629999999,40,3500.0,8.0,14100.0,44.0,0,40.0,0.06,58,41,49.5,2014.0,1.0,3.0,5.0,0
909,1302,37.4129152,-121.9416344,35,2950.0,6.0,3300.0,37.0,0,32.5,0.11,65,46,55.5,2014.0,3.0,6.0,13.0,0
910,668,-121.7737622,37.28411075,35,5200.0,4.0,9250.0,39.0,0,35.5,0.07,59,43,51.0,2017.0,1.0,16.0,20.0,1
911,711,-121.89686809999999,37.34460198,25,4200.0,62.0,14000.0,30.0,0,26.7,0.08,66,48,57.0,2017.0,3.0,23.0,19.0,1
912,493,-121.91375990000002,37.32349381,35,8400.0,107.0,29250.0,38.0,0,34.5,0.04,65,46,55.5,2016.0,2.0,28.0,21.0,1
913,79,-121.8590007,37.25663257,40,20000.0,120.0,22100.0,45.0,0,40.5,0.01,77,55,66.0,2013.0,6.0,4.0,18.0,1
914,735,-121.8430265,37.37008225,35,18700.0,76.0,21150.0,40.0,0,36.0,0.02,73,51,62.0,2017.0,5.0,1.0,8.0,1
915,1142,37.24255540000001,-121.87506100000002,40,4350.0,29.0,21300.0,44.0,0,40.0,0.0,82,59,70.5,2017.0,7.0,25.0,9.0,0
916,623,-121.85244420000001,37.29472253,35,4000.0,12.0,7150.0,38.0,0,34.0,0.08,69,51,60.0,2016.0,10.0,29.0,17.0,1
917,1200,37.26503900000001,-121.940304,25,4325.0,4.0,650.0,39.0,1,25.0,0.06,67,48,57.5,2017.0,3.0,16.0,7.0,0
918,962,37.3904627,-121.842445,35,5500.0,42.0,13600.0,38.3,0,34.0,0.06,67,48,57.5,2016.0,3.0,16.0,12.0,0
919,1323,37.2583331,-121.8627906,35,7560.0,62.0,11950.0,39.3,0,35.7,0.22,63,45,54.0,2015.0,2.0,14.0,16.0,0
920,536,-121.837473,37.35213027,35,8350.0,140.0,20900.0,38.0,0,33.7,0.0,81,56,68.5,2016.0,6.0,1.0,0.0,1
921,320,-121.94354579999998,37.33769986,35,3800.0,14.0,6050.0,36.5,0,33.0,0.14,66,47,56.5,2015.0,3.0,13.0,18.0,1
922,961,37.2890141,-121.8809366,35,7000.0,23.0,9000.0,37.5,0,34.0,0.11,61,45,53.0,2015.0,2.0,7.0,15.0,0
923,1220,37.31402070000001,-121.791719,40,10990.0,71.0,25800.0,43.7,0,39.3,0.0,85,59,72.0,2014.0,8.0,28.0,0.0,0
924,1111,37.218397700000004,-121.9078203,35,3000.0,3.0,2950.0,38.0,0,34.0,0.11,55,40,47.5,2013.0,12.0,22.0,10.0,0
925,633,-121.87539450000001,37.33310655,35,3700.0,10.0,11750.0,39.0,0,34.5,0.08,66,47,56.5,2016.0,11.0,11.0,12.0,1
926,113,-121.8800521,37.27801049,30,2400.0,1.0,3200.0,33.0,0,30.0,0.0,82,58,70.0,2013.0,9.0,3.0,9.0,1
927,1233,37.3820331,-121.89563400000002,40,9775.0,85.0,24550.0,43.0,0,39.3,0.01,75,51,63.0,2015.0,5.0,12.0,14.0,0
928,1065,37.3639472,-121.9289375,35,2500.0,13.0,18350.0,39.0,0,35.0,0.01,68,48,58.0,2016.0,4.0,2.0,13.0,0
929,1035,37.3423604,-121.91080729999999,35,2500.0,29.0,14000.0,40.0,0,36.5,0.0,84,58,71.0,2017.0,8.0,27.0,22.0,0
930,86,-121.8419098,37.27693303,40,2350.0,18.0,13750.0,43.0,0,39.0,0.0,81,58,69.5,2013.0,6.0,28.0,12.0,1
931,878,37.3647332,-121.89167250000001,35,3200.0,35.0,24100.0,36.0,0,33.0,0.09,76,53,64.5,2017.0,10.0,13.0,13.0,0
932,593,-121.88215749999999,37.3421895,20,3250.0,41.0,5500.0,23.0,0,18.0,0.0,81,57,69.0,2016.0,9.0,12.0,21.0,1
933,225,-121.93913219999999,37.41820406,35,3450.0,6.0,8550.0,39.5,0,36.0,0.0,81,59,70.0,2014.0,7.0,22.0,10.0,1
934,409,-121.82682659999999,37.36453964,30,2400.0,11.0,3500.0,36.0,0,30.0,0.0,76,53,64.5,2015.0,10.0,11.0,3.0,1
935,867,37.274337100000004,-121.86039129999999,35,2300.0,28.0,12100.0,39.0,0,35.0,0.03,77,53,65.0,2015.0,10.0,10.0,3.0,0
936,337,-121.7989027,37.25723443,45,14200.0,170.0,31100.0,49.7,0,43.7,0.02,70,49,59.5,2015.0,4.0,15.0,18.0,1
937,1192,37.2278813,-121.80375330000001,30,3760.0,0.0,1850.0,33.0,0,29.0,0.0,80,58,69.0,2017.0,9.0,18.0,9.0,0
938,1174,37.2300476,-121.79355349999999,25,2290.0,0.0,500.0,28.0,0,24.5,0.01,78,54,66.0,2013.0,10.0,5.0,2.0,0
939,1016,37.3562529,-121.89122520000001,25,3440.0,15.0,1200.0,29.0,1,25.0,0.0,78,54,66.0,2015.0,6.0,12.0,0.0,0
940,455,-121.84347439999999,37.30360758,30,3900.0,23.0,6250.0,32.5,0,29.5,0.1,58,42,50.0,2015.0,12.0,19.0,2.0,1
941,1050,37.2939492,-122.03219720000001,40,6650.0,39.0,37450.0,42.0,0,38.3,0.0,83,57,70.0,2014.0,6.0,26.0,10.0,0
942,1273,37.29480909999999,-121.78804679999999,40,3100.0,14.0,21700.0,44.0,0,41.0,0.14,65,48,56.5,2016.0,11.0,17.0,19.0,0
943,992,37.403854700000004,-121.9291294,35,3100.0,6.0,4100.0,37.0,0,33.0,0.02,80,57,68.5,2017.0,9.0,24.0,22.0,0
944,989,37.405597,-121.8497527,35,6900.0,14.0,8800.0,38.8,0,35.8,0.03,68,47,57.5,2017.0,4.0,1.0,16.0,0
945,695,-121.8852836,37.28627495,35,5700.0,23.0,15100.0,38.0,0,34.5,0.08,64,46,55.0,2017.0,2.0,26.0,2.0,1
946,129,-121.9921013,37.32305913,40,9750.0,86.0,28200.0,41.0,0,36.7,0.03,77,53,65.0,2013.0,10.0,10.0,18.0,1
947,369,-121.90848570000001,37.34405637,35,1900.0,36.0,27500.0,39.0,0,36.0,0.0,84,57,70.5,2015.0,7.0,8.0,12.0,1
948,1311,37.2563908,-121.8175886,30,4020.0,7.0,3050.0,36.0,0,31.5,0.0,69,48,58.5,2014.0,11.0,5.0,11.0,0
949,422,-121.8845997,37.32212318,30,5000.0,50.0,7900.0,33.3,0,30.0,0.0,71,48,59.5,2015.0,11.0,1.0,7.0,1
950,52,-121.89511340000001,37.37572765,40,1850.0,1.0,2050.0,38.0,0,34.0,0.06,71,48,59.5,2013.0,4.0,13.0,14.0,1
951,90,-121.86028049999999,37.24226583,40,4350.0,29.0,21300.0,44.0,0,40.0,0.0,82,57,69.5,2013.0,7.0,5.0,11.0,1
952,253,-121.8187179,37.34132494,35,3600.0,26.0,20000.0,38.0,0,34.5,0.01,77,56,66.5,2014.0,10.0,2.0,17.0,1
953,95,-121.8116425,37.34789386,35,4000.0,25.0,9400.0,39.0,0,34.0,0.0,83,59,71.0,2013.0,7.0,19.0,21.0,1
954,1294,37.3359996,-121.87753570000001,25,2260.0,10.0,2700.0,27.5,0,23.5,0.0,83,59,71.0,2014.0,7.0,18.0,2.0,0
955,324,-121.882944,37.36612543,40,11500.0,159.0,40150.0,43.3,0,39.7,0.04,69,49,59.0,2015.0,3.0,19.0,21.0,1
956,741,-121.85428590000002,37.28021781,35,2600.0,3.0,3650.0,37.0,0,33.0,0.01,75,51,63.0,2017.0,5.0,12.0,23.0,1
957,949,37.242844500000004,-121.8441154,30,2800.0,8.0,1500.0,34.0,0,31.0,0.01,80,57,68.5,2013.0,9.0,17.0,12.0,0
958,1068,37.211053,-121.80694869999999,50,21700.0,288.0,20500.0,51.0,0,50.0,0.1,58,42,50.0,2013.0,12.0,19.0,2.0,0
959,83,-121.9044956,37.34684062,35,5300.0,31.0,16100.0,39.0,1,35.5,0.0,81,56,68.5,2013.0,6.0,17.0,15.0,1
960,179,-121.96878629999999,37.30833232,30,2600.0,3.0,1600.0,31.0,0,27.0,0.09,62,43,52.5,2014.0,2.0,4.0,7.0,1
961,36,-121.853328,37.37776172,35,3400.0,16.0,10250.0,39.0,0,36.0,0.1,67,49,58.0,2013.0,3.0,21.0,5.0,1
962,193,-121.8256746,37.23747435,40,5320.0,37.0,14250.0,42.5,0,38.5,0.03,68,47,57.5,2014.0,4.0,1.0,13.0,1
963,308,-121.86998259999999,37.3034615,40,4100.0,17.0,9100.0,39.7,0,36.0,0.12,62,44,53.0,2015.0,2.0,10.0,18.0,1
964,797,-121.9566199,37.30155381,30,2640.0,5.0,1700.0,31.5,0,28.0,0.0,78,57,67.5,2017.0,9.0,15.0,8.0,1
965,1099,37.31669229999999,-121.9144608,30,2000.0,12.0,10250.0,33.0,0,29.0,0.0,83,58,70.5,2016.0,7.0,11.0,20.0,0
966,720,-121.95980159999998,37.31607292,30,2600.0,3.0,1600.0,31.0,0,27.0,0.03,69,47,58.0,2017.0,4.0,5.0,3.0,1
967,776,-121.91097409999999,37.3165836,30,2000.0,12.0,10250.0,33.0,0,29.0,0.0,81,58,69.5,2017.0,7.0,29.0,16.0,1
968,283,-121.8292558,37.32576439,35,5400.0,38.0,11050.0,39.3,0,34.7,0.05,59,41,50.0,2014.0,12.0,16.0,7.0,1
969,956,37.323664799999996,-121.90867079999998,25,920.0,4.0,2900.0,28.0,0,25.0,0.01,76,52,64.0,2016.0,10.0,17.0,5.0,0
970,824,-121.8341514,37.28393095,35,9700.0,139.0,11850.0,39.5,0,35.5,0.08,69,51,60.0,2017.0,10.0,29.0,10.0,1
971,459,-121.93170220000002,37.29931527,30,5800.0,19.0,2100.0,33.0,0,29.0,0.11,55,40,47.5,2015.0,12.0,22.0,17.0,1
972,578,-121.82702240000002,37.28682289,30,1850.0,17.0,9025.0,34.0,0,31.0,0.0,83,60,71.5,2016.0,8.0,9.0,23.0,1
973,1342,37.359163,-121.90342890000001,40,4450.0,12.0,6150.0,42.0,0,36.0,0.15,58,42,50.0,2013.0,1.0,1.0,4.0,0
974,311,-121.8501331,37.36526377,35,7530.0,49.0,15150.0,38.5,0,35.0,0.09,63,46,54.5,2015.0,2.0,13.0,20.0,1
975,1006,37.3788219,-121.8518419,35,3400.0,16.0,10250.0,39.0,0,36.0,0.0,78,56,67.0,2017.0,6.0,10.0,3.0,0
976,1088,37.221661299999994,-121.8820644,35,8750.0,30.0,10800.0,39.3,0,36.0,0.12,67,46,56.5,2017.0,3.0,15.0,21.0,0
977,136,-121.93062520000001,37.27974171,25,10520.0,12.0,1850.0,29.7,0,28.3,0.09,66,48,57.0,2013.0,11.0,8.0,21.0,1
978,881,37.260273,-121.80898329999998,45,14200.0,170.0,31100.0,49.7,0,43.7,0.01,75,51,63.0,2013.0,5.0,12.0,10.0,0
979,906,37.361957000000004,-121.885939,30,1580.0,1.0,3900.0,32.0,0,29.0,0.03,62,46,54.0,2017.0,11.0,21.0,0.0,0
980,1037,37.412397799999994,-121.93701999999999,40,2600.0,11.0,14500.0,42.0,0,36.0,0.05,57,39,48.0,2016.0,12.0,25.0,21.0,0
981,800,-121.86335530000001,37.36067521,40,13100.0,281.0,29500.0,41.3,0,37.3,0.02,79,56,67.5,2017.0,9.0,16.0,22.0,1
982,1021,37.296911200000004,-121.7841105,25,2300.0,2.0,1200.0,27.2,1,25.0,0.0,83,58,70.5,2017.0,7.0,1.0,7.0,0
983,96,-121.76725090000001,37.22406043,30,3000.0,3.0,1500.0,32.0,0,29.0,0.0,82,59,70.5,2013.0,7.0,20.0,8.0,1
984,523,-121.85568629999999,37.32836824,35,8000.0,75.0,8050.0,41.0,0,37.0,0.01,74,52,63.0,2016.0,5.0,8.0,17.0,1
985,92,-121.93204640000002,37.3278105,35,5040.0,19.0,11900.0,38.0,0,34.5,0.0,82,57,69.5,2013.0,7.0,6.0,3.0,1
986,698,-121.817452,37.33782414,35,3600.0,26.0,20000.0,38.0,0,34.5,0.09,63,46,54.5,2017.0,3.0,4.0,22.0,1
987,173,-121.87603270000001,37.25698506,35,13450.0,54.0,7200.0,37.3,0,33.3,0.13,58,42,50.0,2014.0,1.0,22.0,20.0,1
988,1256,37.2664115,-121.81000149999998,25,1065.0,1.0,1250.0,27.0,0,23.0,0.08,61,44,52.5,2013.0,12.0,7.0,16.0,0
989,138,-121.8574722,37.33017413,35,8000.0,75.0,8050.0,41.0,0,37.0,0.06,66,47,56.5,2013.0,11.0,9.0,21.0,1
990,666,-121.81535600000001,37.35872687,30,3650.0,5.0,4800.0,33.0,0,30.0,0.03,59,43,51.0,2017.0,1.0,8.0,20.0,1
991,1166,37.39681270000001,-121.8717374,35,7300.0,28.0,14300.0,39.5,0,35.5,0.04,72,51,61.5,2015.0,4.0,21.0,16.0,0
992,856,37.381073,-121.91675990000002,35,3940.0,4.0,7600.0,36.0,0,33.0,0.0,83,59,71.0,2014.0,8.0,13.0,13.0,0
993,31,-121.9085127,37.32102331,25,5950.0,34.0,5250.0,28.5,0,24.5,0.11,65,46,55.5,2013.0,3.0,9.0,2.0,1
994,716,-121.8101586,37.26026895,30,950.0,2.0,4000.0,37.0,1,30.0,0.08,68,48,58.0,2017.0,4.0,3.0,20.0,1
995,647,-121.9279663,37.41224616,40,2600.0,11.0,14500.0,42.0,0,36.0,0.06,60,44,52.0,2016.0,12.0,5.0,17.0,1
996,520,-121.8649649,37.34833245,25,7300.0,21.0,2600.0,29.7,0,27.0,0.02,73,51,62.0,2016.0,5.0,1.0,20.0,1
997,723,-121.8430265,37.37008225,35,18700.0,76.0,21150.0,40.0,0,36.0,0.05,69,48,58.5,2017.0,4.0,8.0,21.0,1
998,50,-121.84665530000001,37.33725114,35,8200.0,197.0,17650.0,36.3,0,32.5,0.01,70,49,59.5,2013.0,4.0,10.0,4.0,1
999,421,-121.92253980000001,37.30385511,35,8250.0,72.0,9950.0,40.0,0,36.0,0.02,69,50,59.5,2015.0,10.0,31.0,16.0,1
1000,1040,37.2659258,-121.85679760000001,35,3440.0,8.0,7900.0,39.0,0,37.0,0.05,66,46,56.0,2015.0,3.0,8.0,17.0,0
1001,1307,37.371815399999996,-121.91974040000001,40,8550.0,97.0,40600.0,42.0,0,38.3,0.0,80,57,68.5,2013.0,8.0,21.0,9.0,0
1002,525,-121.8080817,37.31143755,35,14500.0,300.0,23900.0,37.8,0,34.0,0.0,75,52,63.5,2016.0,5.0,14.0,19.0,1
1003,646,-121.7902894,37.26630184,45,9280.0,2.0,3600.0,48.3,0,43.3,0.07,61,43,52.0,2016.0,12.0,3.0,22.0,1
1004,485,-121.89705649999999,37.36217487,30,2080.0,1.0,4200.0,33.0,0,29.0,0.17,63,46,54.5,2016.0,2.0,19.0,10.0,1
1005,1112,37.3283593,-121.8853371,25,3700.0,60.0,7450.0,26.5,0,23.5,0.0,82,60,71.0,2013.0,7.0,24.0,18.0,0
1006,5,-121.85379579999999,37.35365137,35,3054.0,30.0,29000.0,41.0,0,36.0,0.08,58,42,50.0,2013.0,1.0,15.0,17.0,1
1007,310,-121.8006307,37.33555169,40,4100.0,47.0,27400.0,44.0,0,40.0,0.09,63,46,54.5,2015.0,2.0,13.0,12.0,1
1008,678,-121.81781540000001,37.29048944,25,3615.0,6.0,1100.0,29.0,0,25.5,0.09,61,43,52.0,2017.0,1.0,31.0,17.0,1
1009,166,-121.9034895,37.23906275,35,5480.0,16.0,11550.0,40.0,0,36.0,0.11,59,44,51.5,2014.0,1.0,9.0,20.0,1
1010,973,37.3122672,-122.0321566,35,5650.0,18.0,15700.0,40.0,0,36.5,0.1,59,42,50.5,2015.0,1.0,23.0,18.0,0
1011,1063,37.3647332,-121.89167250000001,35,3200.0,35.0,24100.0,36.0,0,33.0,0.17,63,46,54.5,2016.0,2.0,19.0,10.0,0
1012,1227,37.2714633,-121.84562849999999,25,4700.0,12.0,13000.0,34.0,1,25.0,0.0,81,56,68.5,2016.0,6.0,20.0,1.0,0
1013,729,-121.89276609999999,37.33910674,20,3250.0,33.0,4300.0,21.5,0,19.5,0.05,70,48,59.0,2017.0,4.0,19.0,10.0,1
1014,512,-121.9225598,37.27590531,35,10250.0,82.0,17700.0,39.0,0,35.3,0.06,70,48,59.0,2016.0,4.0,12.0,6.0,1
1015,988,37.2802166,-121.93175919999999,40,4250.0,56.0,20400.0,43.0,0,39.0,0.0,78,54,66.0,2017.0,10.0,3.0,20.0,0
1016,1234,37.342054499999996,-121.89068119999999,30,7200.0,46.0,7250.0,35.0,0,30.5,0.03,59,44,51.5,2015.0,12.0,13.0,2.0,0
1017,123,-122.00817109999998,37.31072396,25,3200.0,5.0,1900.0,30.0,1,25.0,0.02,80,57,68.5,2013.0,9.0,24.0,18.0,1
1018,61,-121.85379579999999,37.35365137,35,3054.0,30.0,29000.0,41.0,0,36.0,0.04,74,50,62.0,2013.0,4.0,27.0,21.0,1
1019,172,-121.8970265,37.35641035,25,8093.0,38.0,2600.0,29.3,0,26.0,0.13,58,42,50.0,2014.0,1.0,22.0,15.0,1
1020,433,-121.8925565,37.24067416,35,5200.0,17.0,21000.0,37.7,0,33.7,0.02,64,46,55.0,2015.0,11.0,14.0,16.0,1
1021,604,-121.77938780000001,37.27664891,35,2000.0,0.0,1250.0,39.0,0,34.0,0.01,77,56,66.5,2016.0,10.0,2.0,2.0,1
1022,39,-121.88014609999999,37.25805051,35,13450.0,54.0,7200.0,37.3,0,33.3,0.05,69,47,58.0,2013.0,3.0,27.0,16.0,1
1023,1316,37.37149820000001,-121.89520879999999,30,2300.0,13.0,10200.0,34.0,0,30.5,0.04,64,47,55.5,2014.0,11.0,18.0,10.0,0
1024,388,-121.75116240000001,37.2264387,45,14200.0,170.0,31100.0,49.7,0,43.7,0.0,82,58,70.0,2015.0,8.0,22.0,13.0,1
1025,137,-121.87763490000002,37.32003140000001,25,550.0,5.0,9850.0,29.0,0,27.0,0.06,66,47,56.5,2013.0,11.0,9.0,23.0,1
1026,226,-121.8148487,37.28023269,35,3100.0,20.0,6100.0,37.0,0,34.0,0.0,83,58,70.5,2014.0,7.0,26.0,2.0,1
1027,1029,37.3991008,-121.9398465,35,7600.0,8.0,6500.0,38.0,0,32.7,0.01,76,53,64.5,2013.0,5.0,19.0,17.0,0
1028,1103,37.3285906,-121.8806331,30,5700.0,67.0,11950.0,30.5,0,26.5,0.0,73,53,63.0,2014.0,10.0,22.0,0.0,0
1029,505,-121.8424568,37.38857062,30,2500.0,1.0,7900.0,34.5,0,30.0,0.08,66,48,57.0,2016.0,3.0,23.0,14.0,1
1030,823,-121.7870587,37.32484443,40,9000.0,27.0,15200.0,43.5,0,39.0,0.03,71,51,61.0,2017.0,10.0,28.0,7.0,1
1031,1147,37.34150020000001,-121.8060084,35,21367.0,165.0,20950.0,39.5,0,36.0,0.2,64,46,55.0,2013.0,2.0,27.0,13.0,0
1032,441,-121.78368970000001,37.26029487,35,2000.0,0.0,1250.0,39.0,0,34.0,0.08,61,44,52.5,2015.0,12.0,7.0,9.0,1
1033,566,-121.82376540000001,37.32382383,35,6000.0,15.0,6250.0,39.5,0,35.0,0.0,82,60,71.0,2016.0,7.0,23.0,19.0,1
1034,728,-121.80845359999998,37.32386015,35,4082.0,80.0,17100.0,39.5,0,35.5,0.05,70,49,59.5,2017.0,4.0,18.0,14.0,1
1035,943,37.3593408,-121.8908773,35,2050.0,26.0,14150.0,41.0,0,37.0,0.0,81,56,68.5,2017.0,6.0,14.0,13.0,0
1036,1168,37.386710799999996,-121.83190359999999,25,1980.0,3.0,1500.0,35.0,1,25.0,0.04,66,47,56.5,2013.0,3.0,14.0,7.0,0
1037,518,-121.8514743,37.3341986,35,8200.0,197.0,17650.0,36.3,0,32.5,0.06,71,51,61.0,2016.0,4.0,20.0,23.0,1
1038,170,-121.8868751,37.32961258,20,5500.0,55.0,8000.0,25.5,0,23.0,0.07,59,42,50.5,2014.0,1.0,17.0,1.0,1
1039,244,-121.8538298,37.39079893,35,11050.0,54.0,12650.0,38.7,0,35.7,0.0,79,58,68.5,2014.0,9.0,14.0,4.0,1
1040,1051,37.297115999999995,-121.8817335,35,4600.0,4.0,9850.0,36.0,0,31.3,0.07,61,43,52.0,2015.0,12.0,1.0,7.0,0
1041,78,-121.8689861,37.24300043,35,6350.0,41.0,13000.0,38.0,0,34.5,0.06,75,55,65.0,2013.0,5.0,27.0,14.0,1
1042,923,37.317302500000004,-121.9500432,35,1990.0,9.0,6100.0,37.0,0,34.0,0.0,69,48,58.5,2013.0,11.0,5.0,23.0,0
1043,77,-121.8465874,37.2658688,35,3350.0,24.0,8250.0,40.0,0,35.0,0.01,76,54,65.0,2013.0,5.0,25.0,20.0,1
1044,251,-121.82901070000001,37.27245836,35,1925.0,9.0,8700.0,39.0,0,34.0,0.01,79,56,67.5,2014.0,9.0,28.0,21.0,1
1045,406,-121.8499243,37.406290399999996,30,8100.0,3.0,750.0,32.5,0,29.0,0.02,77,55,66.0,2015.0,10.0,4.0,12.0,1
1046,514,-121.8308719,37.25315376,30,2700.0,11.0,1600.0,31.0,0,26.5,0.07,70,49,59.5,2016.0,4.0,16.0,0.0,1
1047,1000,37.300520299999995,-121.89415359999998,25,4800.0,11.0,850.0,28.5,0,24.5,0.0,83,58,70.5,2015.0,7.0,11.0,6.0,0
1048,1217,37.2784989,-121.8782507,35,1950.0,14.0,10100.0,38.0,0,34.0,0.0,81,56,68.5,2016.0,6.0,1.0,14.0,0
1049,871,37.3353685,-121.89661670000001,20,6890.0,39.0,3000.0,25.5,0,22.0,0.02,73,53,63.0,2017.0,10.0,21.0,19.0,0
1050,350,-121.84601470000001,37.39778209,35,6000.0,8.0,1500.0,37.0,0,33.0,0.02,76,53,64.5,2015.0,5.0,21.0,16.0,1
1051,1137,37.2867515,-121.96633229999999,35,2300.0,5.0,22800.0,38.0,0,34.0,0.0,78,55,66.5,2013.0,10.0,6.0,19.0,0
1052,1054,37.347055299999994,-121.83271040000001,35,8350.0,140.0,20900.0,38.0,0,33.7,0.17,63,47,55.0,2013.0,2.0,17.0,5.0,0
1053,788,-121.82376880000001,37.28308452,35,3100.0,20.0,6100.0,37.0,0,34.0,0.02,79,58,68.5,2017.0,8.0,20.0,1.0,1
1054,358,-121.77938780000001,37.27664891,35,2000.0,0.0,1250.0,39.0,0,34.0,0.0,78,56,67.0,2015.0,6.0,10.0,15.0,1
1055,274,-121.9157001,37.31070276,30,850.0,7.0,8250.0,31.0,0,28.0,0.04,64,47,55.5,2014.0,11.0,18.0,17.0,1
1056,638,-121.8845997,37.32212318,30,5000.0,50.0,7900.0,33.3,0,30.0,0.04,65,46,55.5,2016.0,11.0,15.0,14.0,1
1057,295,-121.9345733,37.33196972,35,4600.0,23.0,7000.0,38.5,0,35.0,0.07,59,43,51.0,2015.0,1.0,16.0,20.0,1
1058,349,-121.83484979999999,37.34550534,35,8200.0,196.0,28850.0,40.5,0,36.5,0.02,76,53,64.5,2015.0,5.0,21.0,16.0,1
1059,347,-121.86624209999998,37.25457948,35,2300.0,11.0,13300.0,39.0,0,36.0,0.01,74,51,62.5,2015.0,5.0,10.0,0.0,1
1060,1001,37.3075549,-121.8740572,25,2010.0,2.0,1550.0,28.5,0,23.5,0.1,73,51,62.0,2016.0,10.0,26.0,6.0,0
1061,753,-121.9006064,37.38227766,30,2170.0,3.0,4400.0,33.0,0,30.0,0.0,78,54,66.0,2017.0,6.0,12.0,9.0,1
1062,41,-121.8605739,37.38656307,35,5800.0,27.0,13150.0,39.7,0,35.3,0.02,69,47,58.0,2013.0,3.0,29.0,17.0,1
1063,1231,37.329961499999996,-121.950224,35,4800.0,17.0,10850.0,39.0,0,36.0,0.0,79,58,68.5,2013.0,9.0,14.0,11.0,0
1064,574,-121.86737020000001,37.37977263,40,5400.0,14.0,10000.0,42.5,0,38.5,0.0,82,59,70.5,2016.0,8.0,4.0,12.0,1
1065,592,-121.83276869999999,37.36360087,30,8658.0,110.0,23950.0,34.0,0,30.0,0.0,82,57,69.5,2016.0,9.0,11.0,0.0,1
1066,248,-121.86119099999999,37.3035989,40,4100.0,17.0,9100.0,39.7,0,36.0,0.01,80,57,68.5,2014.0,9.0,17.0,19.0,1
1067,270,-121.8171969,37.31330876,35,14500.0,300.0,23900.0,37.8,0,34.0,0.08,66,47,56.5,2014.0,11.0,11.0,16.0,1
1068,1094,37.3926092,-121.8342483,25,2000.0,3.0,2600.0,31.0,0,27.5,0.14,64,46,55.0,2015.0,2.0,25.0,5.0,0
1069,1132,37.332954799999996,-121.8676652,25,2000.0,24.0,10350.0,32.0,0,28.0,0.1,73,51,62.0,2015.0,10.0,26.0,4.0,0
1070,718,-121.9035447,37.38201521,30,2170.0,3.0,4400.0,33.0,0,30.0,0.07,69,48,58.5,2017.0,4.0,4.0,9.0,1
1071,786,-121.8973246,37.30362059,25,4800.0,11.0,850.0,28.5,0,24.5,0.0,80,58,69.0,2017.0,8.0,19.0,15.0,1
1072,538,-121.7915371,37.31397077,40,10990.0,71.0,25800.0,43.7,0,39.3,0.01,78,54,66.0,2016.0,6.0,8.0,21.0,1
1073,770,-121.73641699999999,37.20113363,50,13100.0,22.0,6500.0,55.5,0,48.5,0.0,85,59,72.0,2017.0,7.0,13.0,21.0,1
1074,107,-121.9167808,37.26360981,40,2350.0,20.0,19700.0,41.5,0,37.5,0.0,83,59,71.0,2013.0,8.0,12.0,16.0,1
1075,591,-121.8304301,37.33394838,25,4050.0,15.0,4300.0,29.0,0,26.0,0.0,82,57,69.5,2016.0,9.0,11.0,20.0,1
1076,939,37.31138170000001,-121.86882479999998,25,4830.0,19.0,7950.0,29.5,0,26.5,0.07,62,44,53.0,2014.0,2.0,11.0,16.0,0
1077,1254,37.357186999999996,-121.90613190000002,25,1070.0,0.0,1700.0,26.0,0,22.0,0.16,56,41,48.5,2017.0,12.0,21.0,16.0,0
1078,991,37.240494700000006,-121.7632165,30,4640.0,1.0,4500.0,34.7,0,30.7,0.02,80,57,68.5,2017.0,9.0,24.0,7.0,0
1079,467,-121.92253980000001,37.30385511,35,8250.0,72.0,9950.0,40.0,0,36.0,0.08,58,42,50.0,2016.0,1.0,15.0,23.0,1
1080,219,-121.90429240000002,37.32388041,35,2180.0,18.0,6250.0,39.0,0,35.0,0.01,80,58,69.0,2014.0,6.0,29.0,18.0,1
1081,838,-121.81915990000002,37.35614669,30,2600.0,25.0,6150.0,33.5,0,29.5,0.12,58,43,50.5,2017.0,12.0,12.0,6.0,1
1082,869,37.412397799999994,-121.93701999999999,40,2600.0,11.0,14500.0,42.0,0,36.0,0.0,77,55,66.0,2016.0,6.0,11.0,0.0,0
1083,263,-121.95980159999998,37.31607292,30,2600.0,3.0,1600.0,31.0,0,27.0,0.03,73,53,63.0,2014.0,10.0,24.0,18.0,1
1084,458,-121.8303408,37.2906268,25,2100.0,8.0,2550.0,29.5,0,26.0,0.16,56,41,48.5,2015.0,12.0,21.0,22.0,1
1085,294,-121.8354183,37.27002542,35,1925.0,9.0,8700.0,39.0,0,34.0,0.11,59,44,51.5,2015.0,1.0,9.0,14.0,1
1086,1097,37.3438629,-121.87435420000001,25,4300.0,82.0,16100.0,30.0,0,26.5,0.04,57,40,48.5,2016.0,12.0,26.0,4.0,0
1087,1202,37.2589165,-121.8103055,30,950.0,2.0,4000.0,37.0,1,30.0,0.09,60,43,51.5,2017.0,1.0,25.0,17.0,0
